statement	isMetaphor
Por eso conviene que antes de marcharnos marchar nos expongamos lo mejor posible nuestra existencialidad y nuestra esencialidad en la medida que a cada cual le parezca adecuado.	1
También quería preguntar cómo ve el ministro Illa la situación de la pandemia en la Región de Murcia y cuál puede ser su posible evolución en las próximas semanas.	0
Los tiempos en que doña Rosa Conde le ponía a un hijo Ernesto Vladimiro en honor del Ché y Lenin, y los tiempos en que gente de a pie, entusiasmada, inscribía a sus niñas con los nombres de Libertad y Constitución.	0
Creo que voy a estar mucho tiempo en este club.	0
Esta tarde finalmente no celebraremos Consejo Interterritorial por razones de agenda, lo vamos a celebrar el lunes que viene y será uno de los temas que abordaremos.	1
' Estoy convencido que igual que gané tres títulos de cuatro Grand Slam me pude quedar sin ninguno porque la verdad es que fue un año un tanto absurdo y de suerte ', reconoció Agassi.	0
Como resultado de la intervención sueca, se aseguró la libertad religiosa para los protestantes en Europa, el mayor logro político de Suecia, que la convirtió en abanderado del de el protestantismo continental durante setenta años, hasta que se produjo el colapso del de el Sacro Imperio Romano Germánico.	0
San Aleix de Serradell es una ermita románica del de el pueblo de Serradell, perteneciente al a el municipio de Conca de Dalt, en la comarca del de el Pallars Jussà perteneciente a la provincia de Lérida.	0
Abrió un solo ojo, como si temiera que los dos le confirmaran excesivamente la panza de burro del cielo, la obscenidad de aquella piel gris y terca que ensuciaba el paisaje tropical de lujo, convertía el arbolado en una infame turba de palmeras y plataneras de plomo oxidado.	1
El otro candidato a presidente, el derechista Moshé Katsav, es respaldado por sólo el 19 por ciento de los israelíes, de acuerdo con el sondeo que publica hoy viernes el diario independiente ' Yediot Ajronot ' de Tel Aviv.	1
La pista fue primero lanzado a través de iTunes France el 28 de marzo, y globalmente en iTunes el 29 de marzo de 2011.	1
Pobre soldador, por cierto.	0
El Estado dispone del 60 por ciento de las acciones del Komercni Banka y el Gobierno checo quiere comenzar el proceso de privatización de este banco ya en este año y terminarlo terminar lo en septiembre del 2001.	0
Quizá ya iba a quedarse quedar se así.	0
Por otro lado, recomendó a las autoridades mexicanas fortalecer el marco económico, para garantizar la reducción de las tasas de interés reales e impulsar el mercado de valores.	1
Pero es fatal para quien no está acostumbrado.	0
En opinión de Fidalgo, ' ni este Gobierno ni los anteriores han tenido el valor suficiente para atajar ese incremento del gasto farmacéutico, que está parasitando el gasto sanitario y evitando que se liberen recursos para aumentar el número de camas, las dotaciones de plantillas y ampliar los servicios de atención a los pacientes '.	1
En la presentación de su programa político ante la Cámara de Representantes jordana, que le apoyó con 74 votos a favor y 6 abstenciones, Abul Ragheb manifestó su intención de trabajar para conseguir el levantamiento de las sanciones internacionales impuestas a Irak hace diez años, cuando sus tropas invadieron Kuwait.	1
Imagínense Imaginen se.	0
Hasta entonces lo había sostenido la ficción de que el mundo era el que pasaba, pasaban las costumbres, la moda: todo menos ella.	1
En este punto, quisiera recordar que, desde el Gobierno nos hemos esmerado por impulsar al máximo la máxima colaboración.	1
Entre las propuestas de la CTU destacan la suspensión del transporte de productos entre ambos países y que se paralice la actividad comercial que las empresas neozelandesas mantienen con Fiyi.	0
Después de horas y horas andando por la mina empieza a oír un inmenso estruendo, y ve a lo lejos un tren minero precipitarse precipitar se, la arqueóloga huye despavorida hasta poder refugiarse refugiar se del de el tren maldito, donde encuentra una cueva con los mineros perdidos.	0
Kuroyédov anunció que al menos 78 familiares de los tripulantes del ' Kursk ' han firmado una petición oficial para subir los cuerpos junto con el submarino en su momento porque ahora hay ' muy pocas posibilidades ' de éxito.	0
En 2000 actuó en la película Faust: Love of the Damned.	0
Ha llevado con empaque su ducado, a la sombra de Durero, y era duquesa de fallera, duquesa montando a caballo, duquesa, la gran duquesa, en su Palacio de las Dueñas o en las coronaciones o fastos reales, o arrancándose arrancando se a bailar sevillanas, con duende, en las albas de aguardiente.	1
Escribo muy lejos de mis libros y, en el refugio de la biblioteca en la que trabajo, he buscado las obras del escritor norteamericano.	1
- - Jesús, esto es un baño turco.	0
Porque hasta ahora ninguna ley establecía a la del Sol Naciente como bandera nacional.	0
Birulés afirmó que las pequeñas y medianas empresas son ' el futuro ' del país por su capacidad para innovar y entroncar con los cambios que está comportando la nueva economía.	0
Los pacientes con diabetes son cuatro veces más propensos a desarrollar enfermedad cardíacas que aquellos que no tienen diabetes.	1
Se puso como objetivo consolidar las democracias y fortalecer las instituciones y la cultura democrática.	1
Ésa debe de ser la prioridad de este Gobierno.	0
' Ahora lo que busco es volver a tener una gran temporada, con un poco de suerte y luego comenzar a pensar en el resto de prioridades que me ofrece la vida '.	1
El Gobierno, si considera que el instrumento que necesita para que, efectivamente, todos seamos capaces de contribuir a preservar la salud de los ciudadanos, es la disminución de la movilidad de la población y por tanto, el único instrumento que lo hace posible, que es el decreto de alarma, cuando llegue ese momento, se verá en función de los datos disponibles, pero el Gobierno no descarta en absoluto y no va a renunciar a su responsabilidad, que es tan importante como poner y anteponer la salud de las personas por encima de cualquier otro parámetro.	1
Por eso seguiremos trabajando desde el Gobierno para intentar llevar esa pedagogía, para intentar sumar esas alianzas y que en este momento hasta que logremos combatir a este virus, circunstancia que todavía no ha ocurrido, que todavía estamos en situación de peligro, seamos capaces de sumar todos los apoyos posibles porque este país nos necesita.	1
Entre los clásicos se encuentran autores como Marcel Proust, Leon Tolstoi, Fiodor Dostoievski, Giovanni Bocaccio y Molière.	0
Los sabios de la antigüedad helena o romana fueron durante algunos años de su vida refugiados políticos.	0
Portavoz.- Si Noelia y en la última pregunta, decirle decir le que, como he dicho anteriormente, este Gobierno desde el presidente hasta el último ministro mantenemos una comunicación fluida y un diálogo constante con el señor Garamendi y confiamos plenamente en su persona, en el señor Garamendi pero también en la Confederación de Empresarios y en Cepyme, en las organizaciones que forman parte del diálogo social y que representan ni más ni menos que al conjunto de los empresarios de nuestro país.	1
Pero no ha sido una actitud estéril.	1
Asamblea de la Jerarquía Católica de Egipto;	0
El incidente se produjo el 12 de julio cerca de las islas Malvinas, que están bajo dominio británico y por cuya soberanía Argentina y el Reino Unido se enfrentaron en una guerra de 74 días en 1982, que dejó un millar de muertos entre ambos bandos beligerantes.	0
Buen año el de 1992 para la Nao de China, o para el Galeón de Manila, o para el Galeón de Acapulco, que tanto monta.	0
Galmés plantea el significado de ' castillo rojo '.	0
Vivo cerca de un parque lleno de palomas, pero en mi calle bordeada de frondosos árboles no hay sino tórtolas que pasan el día arrullándose arrullando se y amándose amando se.	1
Con un detalle, vamos.	0
Se espera que se presenten más de 1.200 candidatos a las elecciones, que se celebrarán el mismo día que el fallecido ex primer ministro Keizo Obuchi cumpliría 63 años.	0
El Hotel Oria, integrado recientemente en la cadena Sercotel Hoteles, está situado en el centro de Tolosa (Guipúzcoa) una población tranquila con un importante patrimonio artístico y cultural.	0
Este pacto con Bildu ha creado, por otro lado, un enorme malestar en el PNV y el PNV ha llegado a decir que esto dificulta que se complete la legislatura.	0
Le diría más: creo que realmente el Partido Popular está justamente aprovechando esta pandemia con la calculadora de votos para intentar como siempre tumbar al gobierno porque la derecha de este país nunca admite que haya un gobierno que sea de otro color político que no sea el color de la derecha.	1
Todas las zonas que ustedes ven coloreadas en color verde en el mapa que tienen en sus pantallas que albergan unos 22 millones de habitantes y un 47 por ciento de la población española.	0
Por ejemplo: el próximo nieto de la señora Caballé debería llamarse llamar se Chamuscado Liceo, y alguno de los venideros descendientes del señor Ruiz Mateos podría llamarse llamar se Atrapado Con Leche.	0
Pero partió a la carrera alegando urgencia biológica y no me obedeció.	0
Mladénov entró en el Gabinete del Gobierno comunista a la edad de 35 años y se esforzó en la apertura del país hacia el mundo.	1
Estamos en Afganistán por la seguridad internacional y por la seguridad de nuestro país.	0
Desde el 17 de mayo de 1997, fecha de entrada en vigor de la reforma laboral, se han registrado 2.430.879 contratos indefinidos e incentivados.	0
El VIII Campeonato Mundial de Esquí Acrobático se celebró en la localidad alpina de Meiringen (Suiza) entre el 8 y el 14 de marzo de 1999 bajo la organización de la Federación Internacional de Esquí (FIS) y el organismo Swiss Ski.	0
Tal cual.	0
Y, como le he dicho anteriormente, hay algunos que han dimitido claramente de sus responsabilidades, que están en el ' no ' a toda costa, que incluso aprovechan la pandemia para otro tipo de fines, y hay algunos partidos progresistas que han entendido o que no han creído que realmente nos jugábamos la prórroga del estado de alarma y estaban con los dedos cruzados para que siguiera aprovechando esta coyuntura para incorporar debates que nada tenían que ver con la salud de los ciudadanos.	1
